Age,Job,Education,HouseLoan,PersonalLoan,Contact,LMonth,LDayofWeek,LDuration,Campaign,PDays,PCampaign,Y,Marital_divorced,Marital_married,Marital_single,Marital_unknown,CreditDefault_no,CreditDefault_unknown,CreditDefault_yes,POutcome_failure,POutcome_nonexistent,POutcome_success
1.344347247,4,1,1,0,1,6,1,-0.175925926,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,7,3,1,0,1,6,3,-0.449074074,-0.5,2,1,0,0,1,0,0,1,0,0,0,0,1
-0.385843281,1,0,1,0,1,0,2,1.032407407,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,1,2,0,0,0,4,1,0.092592593,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,7,3,0,0,0,4,3,-0.597222222,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,0,3,1,0,1,6,4,-0.236111111,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.15481685,9,5,1,0,1,3,4,-0.319444444,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.728834031,6,7,1,0,0,6,2,1.439814815,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.347060242,9,7,0,0,1,6,0,0.388888889,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,0,6,1,0,1,7,4,0.875,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.385843281,1,3,0,0,1,3,1,3.282407407,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.481964978,1,1,1,0,1,6,4,0.916666667,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-1.15481685,1,0,0,0,1,6,2,0.472222222,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
0.767617071,7,3,1,1,1,0,1,-0.333333333,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
0.094765199,1,0,0,0,0,6,0,-0.634259259,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.959860463,9,0,1,0,1,3,3,-0.388888889,1.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.962573458,9,3,1,1,1,6,0,-0.259259259,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.770330066,9,3,0,0,0,3,4,-0.648148148,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.347060242,1,3,1,0,1,3,2,-0.606481481,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,9,7,1,0,1,3,2,1.490740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,1,2,1,0,0,6,1,0.041666667,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.770330066,9,5,0,0,0,3,0,1.787037037,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.863738767,5,3,0,0,1,6,1,-0.615740741,0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.289721585,1,2,0,0,0,6,4,0.138888889,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.959860463,3,0,1,0,0,6,3,-0.018518519,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,7,3,0,0,0,6,4,-0.009259259,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,7,3,1,0,0,4,0,-0.592592593,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.863738767,0,6,0,0,0,6,3,0.166666667,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.770330066,4,6,1,0,1,7,1,-0.462962963,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.962573458,9,3,1,0,1,1,3,0.949074074,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.248225551,0,3,1,0,1,7,2,-0.300925926,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1.248225551,11,7,0,0,0,4,0,0.361111111,8,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,3,6,0,0,1,1,2,1.412037037,0.5,5,1,0,0,1,0,0,1,0,0,0,0,1
-0.962573458,7,3,0,0,0,4,1,-0.425925926,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,0,6,1,0,1,7,1,0.087962963,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.67420837,9,3,0,0,1,1,2,-0.12962963,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.962573458,1,1,1,0,0,4,4,-0.37037037,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.866451762,1,1,1,0,1,6,4,-0.125,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.770330066,0,6,1,0,1,7,3,0.398148148,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
0.863738767,7,3,1,0,1,1,2,-0.375,7.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.250938546,9,5,0,0,1,0,3,-0.24537037,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
0.671495375,1,1,1,0,1,1,0,-0.060185185,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,2,5,0,0,1,6,0,0.24537037,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.962573458,10,2,1,0,1,7,2,-0.305555556,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,0,3,0,0,0,4,1,-0.175925926,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0.671495375,0,7,0,0,0,6,0,0.231481481,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,4,6,1,0,1,3,2,0.074074074,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,0,2,1,0,1,7,3,0.111111111,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,0,2,-1,-1,1,7,4,0.361111111,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.347060242,1,2,1,0,1,0,2,-0.476851852,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,9,3,1,0,0,0,2,-0.541666667,0,0,2,0,0,0,1,0,1,0,0,1,0,0
-0.962573458,1,7,1,1,0,6,3,0.097222222,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.190886895,2,0,1,0,1,3,2,0.49537037,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.770330066,4,6,1,1,1,7,0,-0.407407407,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.921077423,5,0,0,0,1,8,1,-0.37962963,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
1.248225551,4,6,0,0,1,0,1,1.083333333,0,0,1,0,1,0,0,0,0,1,0,1,0,0
-0.67420837,0,6,0,0,0,3,4,-0.523148148,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.193599889,0,6,1,0,1,7,4,2.393518519,0,0,1,0,1,0,0,0,0,1,0,1,0,0
-1.250938546,0,2,1,0,1,3,3,-0.62962963,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.67420837,9,5,1,0,1,1,1,-0.268518519,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1.248225551,4,6,1,0,1,1,1,2.078703704,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,0,5,0,0,0,4,3,-0.578703704,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.481964978,9,6,0,0,1,3,0,0.032407407,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,1,2,1,0,1,6,3,-0.5,-0.5,0,2,0,0,1,0,0,1,0,0,1,0,0
0.383130287,0,3,1,0,0,8,3,0.527777778,-0.5,0,0,1,1,0,0,0,1,0,0,0,1,0
-0.67420837,0,5,0,1,1,6,2,-0.009259259,3,0,1,0,0,1,0,0,1,0,0,1,0,0
1.440468943,9,2,1,1,0,6,3,-0.49537037,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.632712335,7,3,0,0,1,1,4,-0.50462963,-0.5,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.962573458,0,6,1,0,1,1,3,0.060185185,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.539303634,6,5,1,0,1,3,1,0.097222222,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
4.324119824,5,0,1,0,1,0,2,0.050925926,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,3,0,1,0,1,0,1,-0.101851852,0,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.001356497,7,3,1,0,0,6,0,0.5,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,0,6,1,0,1,1,4,-0.37037037,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.193599889,9,5,0,0,1,6,1,0.097222222,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.770330066,1,2,-1,-1,0,6,4,0.069444444,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2.690050991,5,6,0,0,1,3,1,1.083333333,0,13,1,1,0,1,0,0,1,0,0,0,0,1
0.383130287,2,6,1,0,1,0,0,3.953703704,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,1,2,1,0,1,6,2,-0.101851852,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
1.536590639,9,5,1,0,0,3,0,-0.097222222,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.67420837,9,5,0,0,1,1,4,2.555555556,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.632712335,1,1,1,1,1,3,3,0.689814815,2,0,0,0,1,0,0,0,0,1,0,0,1,0
0.671495375,6,6,0,0,1,1,3,-0.328703704,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,10,3,1,0,1,1,1,0.842592593,-0.5,7,1,1,0,1,0,0,1,0,0,0,0,1
0.575373679,1,2,0,1,1,0,4,3.347222222,-0.5,0,0,1,1,0,0,0,1,0,0,0,1,0
1.248225551,0,3,0,1,1,1,0,6.421296296,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
1.632712335,6,6,-1,-1,0,3,1,2.148148148,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.632712335,4,6,1,1,1,7,0,1.648148148,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.67420837,4,6,1,0,1,4,4,-0.541666667,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385843281,1,2,-1,-1,0,4,4,4.833333333,2.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.15481685,9,5,1,1,1,4,0,-0.143518519,-0.5,4,1,1,0,0,1,0,1,0,0,0,0,1
-1.15481685,0,6,0,0,1,6,1,0.055555556,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
1.536590639,7,3,1,0,1,7,1,1.842592593,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.962573458,0,6,1,0,1,1,4,0.050925926,-0.5,1,2,1,0,0,1,0,1,0,0,0,0,1
-0.385843281,0,6,1,0,1,7,0,0.314814815,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.632712335,0,6,0,0,1,1,4,-0.314814815,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
1.728834031,5,5,0,0,1,3,4,-0.439814815,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.959860463,11,7,0,0,1,3,1,-0.587962963,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.67420837,0,6,1,0,1,6,0,1,1.5,0,0,1,0,0,1,0,1,0,0,0,1,0
0.959860463,4,6,1,0,1,1,1,2.564814815,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0.383130287,0,6,0,1,0,4,3,-0.171296296,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.248225551,1,5,0,1,1,6,4,1.921296296,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.289721585,0,6,0,0,1,1,2,-0.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.15481685,6,6,0,0,1,5,0,0.537037037,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.866451762,1,2,0,0,1,3,0,0.75,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.67420837,1,0,1,0,1,3,0,0.490740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,9,5,1,0,1,6,3,-0.638888889,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,0,6,1,0,1,6,2,-0.171296296,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
1.632712335,9,5,0,0,0,6,0,-0.708333333,2.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,1,2,1,1,1,3,3,-0.425925926,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.001356497,2,0,1,0,0,4,3,-0.481481481,2,0,0,0,0,1,0,0,0,1,0,0,1,0
0.479251983,1,0,0,0,0,1,3,-0.458333333,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,1,0,0,0,0,6,2,-0.282407407,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.770330066,0,6,0,0,0,4,4,-0.208333333,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.250938546,7,3,0,0,1,3,1,4.125,0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
0.959860463,0,3,1,0,0,6,0,0.634259259,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.481964978,1,2,0,0,1,6,0,1.060185185,-0.5,0,1,1,1,0,0,0,1,0,0,1,0,0
-0.481964978,9,5,1,1,1,6,4,-0.199074074,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.097478193,9,6,1,0,0,6,0,1.050925926,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.250938546,9,2,0,0,1,0,4,-0.675925926,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,9,5,0,0,1,1,2,-0.657407407,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,1,2,0,0,0,6,4,-0.319444444,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.827668722,8,3,0,0,1,8,3,0.842592593,-0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
0.094765199,6,2,1,0,1,3,0,3.375,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.094765199,9,5,1,0,1,0,0,-0.597222222,2,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,4,6,1,1,0,7,4,0.912037037,0.5,1,2,0,0,1,0,0,1,0,0,0,0,1
-0.962573458,0,3,0,1,1,3,3,1.273148148,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.671495375,4,6,0,0,1,0,1,-0.597222222,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,0,6,0,0,1,4,2,1.527777778,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.67420837,1,0,1,0,1,7,0,1.25462963,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,1,5,1,0,1,7,3,-0.305555556,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,1,1,1,0,0,4,2,0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,3,0,1,0,6,4,0.453703704,2,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.289721585,7,3,0,0,1,3,2,-0.37962963,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.250938546,0,6,0,0,0,6,4,0.300925926,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.250938546,7,3,0,1,1,3,0,2.018518519,1.5,0,0,1,0,0,1,0,1,0,0,0,1,0
1.152103855,1,0,1,0,1,3,2,-0.111111111,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1.055982159,0,3,0,0,1,1,0,0.162037037,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.67420837,9,5,0,0,1,3,4,-0.388888889,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,9,5,0,0,1,8,4,1.416666667,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.962573458,7,3,0,0,0,6,1,-0.310185185,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.671495375,0,2,1,0,0,6,2,-0.157407407,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
2.305564207,5,5,0,0,1,4,3,0.194444444,-0.5,0,3,1,0,1,0,0,1,0,0,1,0,0
-1.250938546,0,5,1,0,1,6,2,0.402777778,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.193599889,0,3,0,0,1,3,2,0.037037037,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.15481685,1,2,1,0,1,6,0,-0.300925926,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.193599889,1,3,0,0,0,0,1,0.740740741,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,3,0,1,0,1,1,2,0.601851852,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.190886895,4,6,0,0,1,1,1,-0.050925926,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,0,6,0,0,1,6,2,0.657407407,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.344347247,5,3,0,0,0,6,3,-0.282407407,4,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.347060242,7,1,0,0,0,6,2,0.027777778,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.250938546,9,5,1,0,1,6,3,-0.25,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.193599889,4,6,1,0,1,6,4,-0.037037037,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,4,6,1,0,1,7,1,-0.310185185,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.001356497,4,6,0,0,1,7,3,-0.226851852,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.824955727,3,0,0,0,1,1,4,0.513888889,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.536590639,5,6,1,0,1,7,0,0.041666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.671495375,4,6,1,0,1,1,4,-0.365740741,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,10,6,1,0,1,3,2,0.101851852,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.383130287,0,3,0,0,0,3,4,-0.37037037,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,11,2,1,1,0,6,2,-0.740740741,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,7,3,0,0,1,6,1,0.611111111,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.344347247,4,6,1,0,1,1,1,0.375,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.001356497,6,3,1,0,0,6,2,-0.166666667,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.962573458,0,1,0,0,1,6,2,1.87962963,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.578086674,9,5,1,0,0,6,3,-0.222222222,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,0,6,-1,-1,1,8,2,0.351851852,0,0,1,0,1,0,0,0,1,0,0,1,0,0
-0.193599889,9,6,0,0,0,4,2,-0.5,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.443181938,7,3,0,0,1,6,2,2.157407407,1.5,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.001356497,9,5,1,0,1,1,3,-0.328703704,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,0,6,1,0,1,9,0,0.476851852,0.5,4,1,1,1,0,0,0,1,0,0,0,0,1
-0.289721585,9,2,0,1,0,6,3,-0.402777778,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.481964978,1,7,0,0,0,6,0,-0.37037037,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.824955727,7,3,1,0,1,3,2,0.842592593,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.959860463,0,6,0,0,0,6,4,-0.361111111,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,1,1,0,0,0,6,0,1.101851852,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,7,3,1,0,0,4,1,-0.458333333,1.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.770330066,1,6,1,0,1,7,1,-0.328703704,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.578086674,0,6,0,0,1,7,2,-0.208333333,-0.5,7,1,1,0,0,1,0,1,0,0,0,0,1
-0.481964978,9,6,1,0,1,3,1,-0.287037037,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.866451762,0,6,-1,-1,1,1,4,-0.268518519,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.383130287,1,1,1,0,1,7,0,-0.782407407,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,0,6,1,0,1,1,3,0.050925926,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,1,2,1,0,0,6,0,-0.439814815,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,0,6,1,0,1,3,2,-0.467592593,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.443181938,0,3,1,0,1,7,2,2.416666667,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,1,2,0,0,1,6,1,1.064814815,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.440468943,9,5,0,0,0,4,2,3.263888889,-0.5,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.578086674,0,5,0,0,1,0,2,-0.055555556,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.058695154,6,6,1,0,1,7,1,-0.597222222,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.866451762,9,6,0,0,0,4,2,-0.49537037,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.671495375,1,0,1,0,1,6,0,-0.032407407,-0.5,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.385843281,1,1,1,0,1,6,1,0.069444444,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
2.113320815,5,5,1,1,1,1,0,1.560185185,0,0,1,1,0,1,0,0,1,0,0,1,0,0
-1.058695154,0,6,1,0,1,6,0,-0.351851852,4,0,0,0,0,0,1,0,0,1,0,0,1,0
0.575373679,4,7,1,0,1,7,4,0.314814815,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.866451762,1,3,0,0,1,6,4,-0.111111111,-0.5,0,1,0,1,0,0,0,1,0,0,1,0,0
0.190886895,1,3,1,0,1,6,4,1.930555556,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,3,1,0,0,0,6,2,-0.268518519,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
0.094765199,0,6,1,1,1,5,0,1.101851852,-0.5,0,0,1,1,0,0,0,1,0,0,0,1,0
-0.770330066,1,0,0,0,1,3,1,0.060185185,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.190886895,0,6,1,0,1,3,1,-0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,7,3,0,0,1,6,1,-0.384259259,0.5,0,2,0,0,1,0,0,1,0,0,1,0,0
-1.15481685,7,3,0,0,1,3,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0.479251983,3,3,0,0,0,6,3,0.796296296,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.962573458,0,7,0,0,1,3,1,0.25,4.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,8,3,0,0,1,0,2,-0.435185185,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.344347247,1,0,0,0,1,3,1,-0.143518519,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.962573458,1,3,1,0,1,1,0,0.333333333,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-1.443181938,6,5,1,0,0,4,4,0.990740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,9,5,0,0,0,6,3,-0.138888889,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,0,6,0,1,1,8,4,-0.324074074,-0.5,0,2,0,0,0,1,0,1,0,0,1,0,0
-1.539303634,0,3,0,0,0,6,3,-0.037037037,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1.152103855,0,6,0,1,1,3,0,-0.041666667,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,0,3,0,0,1,0,1,-0.273148148,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1.824955727,7,0,1,0,1,1,0,-0.277777778,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.578086674,4,5,0,0,0,6,1,1.027777778,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.055982159,1,2,1,0,1,3,3,-0.550925926,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.289721585,4,6,1,0,0,6,4,2.569444444,3,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,0,6,0,1,1,1,3,-0.287037037,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.866451762,0,3,1,0,1,6,3,0.12962963,0,0,1,1,0,1,0,0,1,0,0,1,0,0
-0.481964978,9,6,1,0,1,6,1,-0.638888889,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,1,0,0,0,0,3,0,0.069444444,-0.5,0,0,0,1,0,0,0,0,1,0,0,1,0
1.152103855,5,6,0,0,1,7,4,-0.037037037,-0.5,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.866451762,8,7,0,0,1,0,2,-0.361111111,-0.5,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.962573458,4,6,1,0,1,3,1,-0.259259259,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,0,6,0,0,1,1,4,-0.12037037,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.055982159,2,4,1,0,1,0,2,3.046296296,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.578086674,9,6,1,0,0,6,4,1,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,7,3,0,0,0,6,1,-0.402777778,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,4,6,0,0,1,7,4,-0.597222222,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.250938546,0,3,0,0,0,3,2,-0.208333333,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.921077423,9,5,1,0,0,6,3,-0.092592593,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.385843281,0,6,1,0,1,1,4,5.685185185,0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
-1.058695154,7,3,1,0,1,6,2,-0.541666667,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.578086674,0,6,0,1,1,6,0,1.009259259,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.866451762,7,3,1,0,0,4,4,-0.421296296,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.863738767,9,5,0,0,1,1,1,-0.388888889,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,0,6,1,0,1,3,1,-0.324074074,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.63542533,1,2,1,0,1,6,1,-0.564814815,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.671495375,6,5,1,0,0,4,1,0.731481481,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,1,2,0,0,0,4,1,0.680555556,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,1,2,0,0,0,6,4,-0.467592593,0,0,0,0,0,1,0,0,0,1,0,0,1,0
